osm_type,osm_id,category,name,name_ar,lat,lon,building_area_m2,addr_full,addr_city,operator,capacity,raw_tags,capacity_estimate,capacity_source,display_name,pm2_5,pm10,carbon_monoxide,ozone,nitrogen_dioxide,sulphur_dioxide,us_aqi,observation_time
node,2514994669,school,primaire smaili miloud,,36.1088672,6.3927355,,,,,,"{""amenity"": ""school"", ""name"": ""primaire smaili miloud""}",300,default_estimate,primaire smaili miloud,11.2,27.9,112.0,98.0,0.8,0.5,53,2026-08-16T15:00
node,2532501103,place_of_worship,Mosquée Ouqarri,الجامع أوقري,36.3238523,4.8028015,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""sunni"", ""name"": ""Mosquée Ouqarri"", ""name:ar"": ""الجامع أوقري"", ""name:fr"": ""Mosquée Ouqarri"", ""name:kab"": ""Ljama3 Uqarri"", ""nat_name"": ""Oukari"", ""religion"": ""muslim""}",200,default_estimate,Mosquée Ouqarri,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,2532501188,place_of_worship,,,36.321365,4.8245384,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 12,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,2532501299,place_of_worship,,,36.3184216,4.8258572,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 13,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,2532786711,place_of_worship,,,36.3193524,4.8366477,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 14,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,2557903791,health_facility,Polyclinique Alia Mohammed,,36.811484,5.7715226,,,,,,"{""amenity"": ""clinic"", ""name"": ""Polyclinique Alia Mohammed""}",20,default_estimate_non_shelter,Polyclinique Alia Mohammed,17.8,24.5,150.0,130.0,0.8,0.6,63,2026-08-16T15:00
node,2558499107,health_facility,Clinique d'hémodialyse Maghreb,,36.8180296,5.7512267,,,,,,"{""amenity"": ""clinic"", ""name"": ""Clinique d'hémodialyse Maghreb""}",20,default_estimate_non_shelter,Clinique d'hémodialyse Maghreb,17.8,24.5,150.0,130.0,0.8,0.6,63,2026-08-16T15:00
node,2558870610,health_facility,Laboratoire d'analyses médicales,,36.8169002,5.7677946,,,,,,"{""amenity"": ""clinic"", ""name"": ""Laboratoire d'analyses médicales""}",20,default_estimate_non_shelter,Laboratoire d'analyses médicales,17.8,24.5,150.0,130.0,0.8,0.6,63,2026-08-16T15:00
node,2559131846,health_facility,المؤسسة العمومية للصحة الجوارية جيجل,المؤسسة العمومية للصحة الجوارية جيجل,36.8013048,5.7445602,,,,,,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""المؤسسة العمومية للصحة الجوارية جيجل"", ""name:ar"": ""المؤسسة العمومية للصحة الجوارية جيجل"", ""name:fr"": ""EPSP Jijel"", ""source"": ""Algerie Mapper Team""}",20,default_estimate_non_shelter,المؤسسة العمومية للصحة الجوارية جيجل,18.2,25.9,155.0,145.0,0.9,0.6,63,2026-08-16T14:00
node,2571403298,place_of_worship,مسجد حي عبد الله رهواج,مسجد حي عبد الله رهواج,36.836743,6.6348776,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""مسجد حي عبد الله رهواج"", ""name:ar"": ""مسجد حي عبد الله رهواج"", ""religion"": ""muslim""}",200,default_estimate,مسجد حي عبد الله رهواج,14.9,21.5,153.0,132.0,1.1,1.0,61,2026-08-16T15:00
node,2571477458,place_of_worship,Mosquée Omar Ben Elass,مسجد عمر بن العاص,36.8328557,6.6564066,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""name"": ""Mosquée Omar Ben Elass"", ""name:ar"": ""مسجد عمر بن العاص"", ""religion"": ""muslim""}",200,default_estimate,Mosquée Omar Ben Elass,14.9,21.5,153.0,132.0,1.1,1.0,61,2026-08-16T15:00
node,2584985066,place_of_worship,,,36.4459072,6.6438891,,,,,,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 15,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,2585011709,school,,,36.4434782,6.6311303,,,,,,"{""amenity"": ""school""}",300,default_estimate,مدرسة رقم 12,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,2585011716,place_of_worship,Abou Bakr Essidik,,36.4588774,6.632695,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Abou Bakr Essidik"", ""religion"": ""muslim""}",200,default_estimate,Abou Bakr Essidik,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,2585166119,school,MOULOUD BEL ABED,,36.4534364,6.6351279,,,,,,"{""amenity"": ""school"", ""name"": ""MOULOUD BEL ABED""}",300,default_estimate,MOULOUD BEL ABED,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,2586502686,place_of_worship,,,36.3227198,4.8110561,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 16,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,2592442111,place_of_worship,,,36.2916544,4.7849132,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 17,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,2592518235,place_of_worship,,,36.358212,4.8120669,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 18,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,2592739152,place_of_worship,,,36.3096333,4.8084129,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 19,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,2592746719,place_of_worship,,,36.2935003,4.7902655,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 20,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,2596196214,health_facility,Laboratoire de la Wilaya,,36.8633498,6.9272642,,,,,,"{""amenity"": ""clinic"", ""name"": ""Laboratoire de la Wilaya""}",20,default_estimate_non_shelter,Laboratoire de la Wilaya,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
node,2641349398,place_of_worship,Mosquée Omar Ben Elas,,36.3625576,6.642386,,,,,,"{""addr:street"": ""Cité El Hayer"", ""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""name"": ""Mosquée Omar Ben Elas"", ""religion"": ""muslim""}",200,default_estimate,Mosquée Omar Ben Elas,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,2678873403,school,CEM Behaïri Slimane مدرسة سيدي أحمد قاعدة 7 بحايري سليمان المتوسطة,مدرسة سيدي أحمد قاعدة 7 بحايري سليمان المتوسطة,36.7597408,5.0680072,,,Béjaïa بجاية,,,"{""addr:city"": ""Béjaïa بجاية"", ""addr:city:ar"": ""بجاية"", ""addr:city:ber"": ""ⴲⴳⴰⵢⴻⵝ"", ""addr:city:fr"": ""Béjaïa"", ""addr:city:kab"": ""Bgayet"", ""addr:postcode"": ""06000"", ""amenity"": ""school"", ""isced:level"": ""2"", ""language:ar"": ""main"", ""name"": ""CEM Behaïri Slimane مدرسة سيدي أحمد قاعدة 7 بحايري سليمان المتوسطة"", ""name:ar"": ""مدرسة سيدي أحمد قاعدة 7 بحايري سليمان المتوسطة"", ""name:fr"": ""CEM Behaïri Slimane""}",300,default_estimate,CEM Behaïri Slimane مدرسة سيدي أحمد قاعدة 7 بحايري سليمان المتوسطة,20.5,27.6,145.0,136.0,0.9,0.6,62,2026-08-16T15:00
node,2738084665,school,École primaire Cousins Bouhabila,,36.3402594,6.5917897,,,Constantine,,,"{""addr:city"": ""Constantine"", ""addr:postcode"": ""25012"", ""addr:street"": ""Cité Boudjana"", ""amenity"": ""school"", ""name"": ""École primaire Cousins Bouhabila""}",300,default_estimate,École primaire Cousins Bouhabila,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,2753766861,school,مدرسة آفاق المستقبل,مدرسة آفاق المستقبل,36.8163319,5.746461,,,,,,"{""amenity"": ""school"", ""isced:level"": ""2"", ""name"": ""مدرسة آفاق المستقبل"", ""name:ar"": ""مدرسة آفاق المستقبل"", ""name:fr"": ""CEM privé El Afak"", ""operator:type"": ""private""}",300,default_estimate,مدرسة آفاق المستقبل,18.2,25.9,155.0,145.0,0.9,0.6,63,2026-08-16T14:00
node,2775694442,fire_station,,,36.5314113,6.7153146,,,,,,"{""amenity"": ""fire_station""}",30,default_estimate_non_shelter,مركز حماية مدنية رقم 1,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,2812968184,school,CEM Amir Khaled,,36.8255356,7.7275442,,,Sidi Amar,,,"{""addr:city"": ""Sidi Amar"", ""addr:postcode"": ""23005"", ""amenity"": ""school"", ""isced:level"": ""2"", ""name"": ""CEM Amir Khaled""}",300,default_estimate,CEM Amir Khaled,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
node,2815988497,place_of_worship,Zaouia Tifrit N'Ait Oumalek,,36.6825568,4.5059708,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""name"": ""Zaouia Tifrit N'Ait Oumalek"", ""place_of_worship"": ""zawiyah"", ""religion"": ""muslim""}",200,default_estimate,Zaouia Tifrit N'Ait Oumalek,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
node,2816973273,health_facility,,,36.1910134,5.3845752,,,سطيف,,,"{""addr:city"": ""سطيف"", ""addr:city:ar"": ""سطيف"", ""addr:postcode"": ""19000"", ""amenity"": ""clinic"", ""healthcare"": ""clinic""}",20,default_estimate_non_shelter,منشأة صحية رقم 2,13.5,24.6,111.0,93.0,0.5,0.4,57,2026-08-16T15:00
node,2816973274,health_facility,Clinique du Cœur;مصحة القلب,,36.1913467,5.3863455,,,Sétif,,,"{""addr:city"": ""Sétif"", ""addr:country"": ""DZ"", ""addr:postcode"": ""19000"", ""addr:street"": ""Cité Maabouda, N°83 G"", ""alt_name:ar"": ""الصنوبر"", ""amenity"": ""hospital"", ""contact:email"": ""contact@clinique-du-coeur.com"", ""contact:facebook"": ""https://facebook.com"", ""contact:mobile"": ""+213561676888;+213560990849;+213550727292"", ""contact:phone"": ""+21330819191"", ""contact:website"": ""https://clinique-du-coeur.com"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""cardiology;cardiac_surgery"", ""name"": ""Clinique du Cœur;مصحة القلب"", ""name:fr"": ""Clinique du Cœur"", ""old_name"": ""Clinique des Pins"", ""opening_hours"": ""24/7"", ""wheelchair"": ""yes""}",100,default_estimate_non_shelter,Clinique du Cœur;مصحة القلب,13.5,24.6,111.0,93.0,0.5,0.4,57,2026-08-16T15:00
node,2846083307,health_facility,Maternité,,37.0070953,6.5648243,,,,,,"{""amenity"": ""clinic"", ""emergency"": ""yes"", ""name"": ""Maternité"", ""opening_hours"": ""Sa-Th 08:00-16:00""}",20,default_estimate_non_shelter,Maternité,14.9,21.5,153.0,132.0,1.1,1.0,61,2026-08-16T15:00
node,2869482062,health_facility,Polyclinique Barkat Zahra,مجمع بركات الزهراء الطبي,36.8759676,6.9093914,,,,,,"{""amenity"": ""clinic"", ""emergency"": ""yes"", ""name"": ""Polyclinique Barkat Zahra"", ""name:ar"": ""مجمع بركات الزهراء الطبي"", ""name:en"": ""Barkat Zahra Polyclinic"", ""name:fr"": ""Polyclinique Barkat Zahra""}",20,default_estimate_non_shelter,Polyclinique Barkat Zahra,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
node,2934808735,place_of_worship,,,36.7181238,7.0599244,,,,,,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 21,12.0,18.1,145.0,122.0,2.7,2.1,55,2026-08-16T15:00
node,2935161499,place_of_worship,,,36.5333345,6.6972085,,,,,,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 22,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,2935171284,place_of_worship,,,36.564715,6.7500669,,,,,,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 23,12.0,18.1,145.0,122.0,2.7,2.1,55,2026-08-16T15:00
node,2935487329,place_of_worship,مسجد النور,,36.6816871,6.7234608,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""مسجد النور"", ""name:fr"": ""Mosquée Annour"", ""religion"": ""muslim""}",200,default_estimate,مسجد النور,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,2937160138,place_of_worship,Mosquée Hussein Ben Ali,مسجد الحسين بن علي,36.7895519,7.6235561,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Mosquée Hussein Ben Ali"", ""name:ar"": ""مسجد الحسين بن علي"", ""religion"": ""muslim""}",200,default_estimate,Mosquée Hussein Ben Ali,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
node,2938586617,place_of_worship,Masjid Abdellah Ben Omar,مسجد عبد الله بن عمر,36.7879243,7.6305496,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Abdellah Ben Omar"", ""name:ar"": ""مسجد عبد الله بن عمر"", ""religion"": ""muslim""}",200,default_estimate,Masjid Abdellah Ben Omar,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
node,2938586618,place_of_worship,Masjid Elabidine,مسجد العابدين,36.7904901,7.6183165,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Elabidine"", ""name:ar"": ""مسجد العابدين"", ""religion"": ""muslim""}",200,default_estimate,Masjid Elabidine,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
node,2938586619,place_of_worship,مسجد الموحدين,مسجد الموحدين,36.7975651,7.6081747,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""مسجد الموحدين"", ""name:ar"": ""مسجد الموحدين"", ""name:fr"": ""Mosquée El Mouahidine"", ""religion"": ""muslim""}",200,default_estimate,مسجد الموحدين,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
node,2953744991,place_of_worship,Mosquée Aouane Rabah,,36.2074646,6.8148463,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Mosquée Aouane Rabah"", ""religion"": ""muslim""}",200,default_estimate,Mosquée Aouane Rabah,9.8,31.4,107.0,96.0,0.5,0.4,54,2026-08-16T15:00
node,2953745875,place_of_worship,Mosquée Essalem,,36.2094643,6.8002846,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Mosquée Essalem"", ""religion"": ""muslim""}",200,default_estimate,Mosquée Essalem,9.8,31.4,107.0,96.0,0.5,0.4,54,2026-08-16T15:00
node,3009924282,place_of_worship,مسجد سيدي والي,مسجد سيدي والي,36.7597684,5.077486,,,Béjaïa,,,"{""addr:city"": ""Béjaïa"", ""addr:city:ar"": ""بجاية"", ""addr:city:ber"": ""ⴲⴳⴰⵢⴻⵝ"", ""addr:city:fr"": ""Béjaïa"", ""addr:city:kab"": ""Bgayet"", ""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""name:ar"": ""مسجد سيدي والي"", ""name:en"": ""Masdjid Sayyidi Wali"", ""name:fr"": ""Mosquée Sidi Ouali"", ""religion"": ""muslim""}",200,default_estimate,مسجد سيدي والي,20.5,27.6,145.0,136.0,0.9,0.6,62,2026-08-16T15:00
node,3012265845,place_of_worship,Masjid Sidi Abdelhaq,سيدي عبد الحق,36.7545414,5.0779111,,,,,,"{""addr:city:ar"": ""بجاية"", ""addr:postcode"": ""06000"", ""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""language:ar"": ""main"", ""name"": ""Masjid Sidi Abdelhaq"", ""name:ar"": ""سيدي عبد الحق"", ""name:fr"": ""Mosquée Sidi Abdelhaq"", ""religion"": ""muslim""}",200,default_estimate,Masjid Sidi Abdelhaq,20.5,27.6,145.0,136.0,0.9,0.6,62,2026-08-16T15:00
node,3023369490,place_of_worship,,,36.1032336,4.9162734,,,سيدي امبارك,,,"{""addr:city"": ""سيدي امبارك"", ""addr:city:ar"": ""سيدي امبارك"", ""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 24,16.2,29.3,110.0,88.0,0.7,0.5,60,2026-08-16T15:00
node,3037766056,place_of_worship,,,36.1311645,5.5958409,,,,,,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 25,13.5,24.6,111.0,93.0,0.5,0.4,57,2026-08-16T15:00
node,3037795814,place_of_worship,,,36.1566378,5.6346474,,,,,,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 26,13.5,24.6,111.0,93.0,0.5,0.4,57,2026-08-16T15:00
node,3041547731,place_of_worship,,,36.3250318,6.5766699,,,,,,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 27,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,3052091044,health_facility,EPSP Nibouche AbdelHamid,,36.7995791,5.7488536,,,,,,"{""amenity"": ""clinic"", ""name"": ""EPSP Nibouche AbdelHamid""}",20,default_estimate_non_shelter,EPSP Nibouche AbdelHamid,18.2,25.9,155.0,145.0,0.9,0.6,63,2026-08-16T14:00
node,3052684318,health_facility,Centre 1006,,36.1958583,5.4393333,,,,,,"{""amenity"": ""clinic"", ""name"": ""Centre 1006""}",20,default_estimate_non_shelter,Centre 1006,13.5,24.6,111.0,93.0,0.5,0.4,57,2026-08-16T15:00
node,3066046866,school,Ecole primaire privée El Afak,,36.8138915,5.7527722,,,,,,"{""amenity"": ""school"", ""grades"": ""1-5"", ""isced:level"": ""1"", ""name"": ""Ecole primaire privée El Afak"", ""operator:type"": ""private""}",300,default_estimate,Ecole primaire privée El Afak,17.8,24.5,150.0,130.0,0.8,0.6,63,2026-08-16T15:00
node,3092377655,place_of_worship,,,36.7258914,4.656991,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 28,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
node,3092377719,place_of_worship,,,36.7455738,4.6775414,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 29,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
node,3092629789,place_of_worship,,,36.5440685,4.8975154,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 30,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,3092629790,place_of_worship,,,36.5524789,4.8851145,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 31,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,3092685805,place_of_worship,,,36.5347249,4.9226455,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 32,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,3092685807,place_of_worship,,,36.5331922,4.9500333,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 33,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,3092685808,place_of_worship,,,36.5338636,4.9570565,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 34,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,3092685809,place_of_worship,,,36.5191166,4.9852139,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 35,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,3092685810,place_of_worship,,,36.5176774,4.9683019,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 36,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
